review_id,product_id,customer_id,order_id,rating,review_title,review_text,review_date,verified_purchase,helpful_count
275,248.0,1295,6481,5,Waste of money,This is a sample review text for the product. Rating: 5/5,2023-08-19,True,13
276,241.0,1476,5236,1,Love it!,This is a sample review text for the product. Rating: 1/5,2024-10-20,True,46
277,226.0,1422,5299,1,Could be better,This is a sample review text for the product. Rating: 1/5,2024-10-10,True,9
278,341.0,742,1029,3,Terrible quality,This is a sample review text for the product. Rating: 3/5,2023-12-26,True,42
279,203.0,1447,4669,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2024-07-08,True,29
280,289.0,750,6737,5,Brilliant!,This is a sample review text for the product. Rating: 5/5,2024-02-20,True,16
281,389.0,731,2364,4,Amazing purchase,This is a sample review text for the product. Rating: 4/5,2023-10-14,True,39
282,427.0,1171,3645,4,Could be better,This is a sample review text for the product. Rating: 4/5,2023-05-30,True,40
283,65.0,889,4997,3,Great product!,This is a sample review text for the product. Rating: 3/5,2024-03-26,True,9
284,267.0,1120,1277,4,Love it!,This is a sample review text for the product. Rating: 4/5,2024-03-30,True,48
285,488.0,1520,6953,5,Great product!,This is a sample review text for the product. Rating: 5/5,2024-03-10,True,17
286,348.0,430,261,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2023-12-08,True,12
287,432.0,861,3432,3,Great product!,This is a sample review text for the product. Rating: 3/5,2024-02-01,True,34
288,64.0,1690,6108,3,Could be better,This is a sample review text for the product. Rating: 3/5,2023-08-09,True,35
289,159.0,1039,1904,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2023-05-16,True,7
290,288.0,690,1812,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2023-05-05,True,16
291,136.0,1430,233,5,Just okay,This is a sample review text for the product. Rating: 5/5,2024-03-26,True,29
292,485.0,1243,6911,3,Highly recommend,This is a sample review text for the product. Rating: 3/5,2023-09-02,True,27
293,463.0,1391,6292,5,Waste of money,This is a sample review text for the product. Rating: 5/5,2024-02-19,True,15
294,230.0,1348,7816,3,Good value for money,This is a sample review text for the product. Rating: 3/5,2024-05-05,True,36
295,286.0,248,405,5,Brilliant!,This is a sample review text for the product. Rating: 5/5,2024-06-23,True,16
296,167.0,737,2908,2,Amazing purchase,This is a sample review text for the product. Rating: 2/5,2024-04-04,True,30
297,317.0,1892,495,2,Just okay,This is a sample review text for the product. Rating: 2/5,2024-03-26,True,14
298,393.0,1592,6870,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2023-07-16,True,4
299,185.0,1107,2033,1,Amazing purchase,This is a sample review text for the product. Rating: 1/5,2024-02-14,True,35
300,92.0,520,3124,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2024-06-24,True,32
301,353.0,1865,2440,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2023-04-07,True,9
302,33.0,323,4704,3,Love it!,This is a sample review text for the product. Rating: 3/5,2023-07-24,True,26
303,263.0,1144,16,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2024-06-14,True,25
304,123.0,1882,1564,5,Love it!,This is a sample review text for the product. Rating: 5/5,2023-11-03,True,26
305,375.0,162,3268,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2024-08-27,True,1
306,132.0,867,65,4,Great product!,This is a sample review text for the product. Rating: 4/5,2024-10-16,True,4
307,262.0,1808,3179,5,Disappointed,This is a sample review text for the product. Rating: 5/5,2024-02-07,True,26
308,107.0,1860,417,1,Brilliant!,This is a sample review text for the product. Rating: 1/5,2023-12-13,True,32
309,425.0,623,5990,3,Great product!,This is a sample review text for the product. Rating: 3/5,2024-05-25,True,39
310,439.0,725,7550,5,Highly recommend,This is a sample review text for the product. Rating: 5/5,2023-04-18,True,22
311,423.0,17,594,2,Waste of money,This is a sample review text for the product. Rating: 2/5,2024-10-08,True,45
312,94.0,935,6941,1,Exceeded expectations,This is a sample review text for the product. Rating: 1/5,2024-05-22,True,1
313,122.0,1839,175,5,Highly recommend,This is a sample review text for the product. Rating: 5/5,2023-07-05,True,16
314,55.0,32,3236,3,Perfect!,This is a sample review text for the product. Rating: 3/5,2024-08-02,True,3
315,313.0,10,7676,5,Brilliant!,This is a sample review text for the product. Rating: 5/5,2024-12-08,True,7
316,34.0,1269,7010,2,Good value for money,This is a sample review text for the product. Rating: 2/5,2025-01-10,True,1
317,8.0,835,6375,5,Love it!,This is a sample review text for the product. Rating: 5/5,2023-02-14,True,30
318,55.0,1356,169,3,Great product!,This is a sample review text for the product. Rating: 3/5,2023-11-18,True,38
319,136.0,930,7445,2,Terrible quality,This is a sample review text for the product. Rating: 2/5,2023-12-05,True,11
320,60.0,1251,4577,1,Just okay,This is a sample review text for the product. Rating: 1/5,2025-01-01,True,10
321,256.0,468,1485,4,Disappointed,This is a sample review text for the product. Rating: 4/5,2023-04-19,True,15
322,71.0,448,7779,3,Not bad,This is a sample review text for the product. Rating: 3/5,2023-09-11,True,27
323,367.0,1109,3121,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2024-07-14,True,2
324,392.0,1403,6944,5,Exceeded expectations,This is a sample review text for the product. Rating: 5/5,2024-09-04,True,18
325,317.0,1892,495,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2024-03-13,True,5
326,261.0,1395,1836,3,Perfect!,This is a sample review text for the product. Rating: 3/5,2023-06-09,True,27
327,67.0,443,6265,3,Perfect!,This is a sample review text for the product. Rating: 3/5,2024-12-18,True,8
328,367.0,1352,6248,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2024-02-28,True,6
329,340.0,15,786,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2023-04-08,True,14
330,147.0,1970,6519,3,Terrible quality,This is a sample review text for the product. Rating: 3/5,2023-03-17,True,43
331,266.0,449,7641,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2023-12-13,True,36
332,361.0,1859,4219,3,Disappointed,This is a sample review text for the product. Rating: 3/5,2024-05-24,True,35
333,421.0,80,1147,5,Just okay,This is a sample review text for the product. Rating: 5/5,2023-03-25,True,5
334,296.0,1670,6996,3,Excellent quality,This is a sample review text for the product. Rating: 3/5,2024-08-02,True,0
335,39.0,175,1770,1,Not bad,This is a sample review text for the product. Rating: 1/5,2023-07-23,True,3
336,89.0,1781,2564,5,Good value for money,This is a sample review text for the product. Rating: 5/5,2024-04-11,True,38
337,305.0,5,2776,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2024-12-19,True,15
338,17.0,1010,3827,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2023-08-25,True,1
339,320.0,497,297,5,Waste of money,This is a sample review text for the product. Rating: 5/5,2023-12-10,True,49
340,202.0,1377,21,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2023-07-20,True,27
341,296.0,1611,1704,3,Amazing purchase,This is a sample review text for the product. Rating: 3/5,2024-05-05,True,36
342,49.0,1390,4074,3,Love it!,This is a sample review text for the product. Rating: 3/5,2023-06-23,True,25
343,482.0,1264,4895,3,Exceeded expectations,This is a sample review text for the product. Rating: 3/5,2024-08-30,True,39
344,271.0,61,7522,5,Good value for money,This is a sample review text for the product. Rating: 5/5,2024-12-11,True,31
345,274.0,1874,6703,3,Waste of money,This is a sample review text for the product. Rating: 3/5,2023-05-13,True,34
346,321.0,1529,2972,1,Brilliant!,This is a sample review text for the product. Rating: 1/5,2025-01-13,True,48
347,454.0,1550,5222,5,Love it!,This is a sample review text for the product. Rating: 5/5,2024-03-10,True,21
348,369.0,48,5003,5,Amazing purchase,This is a sample review text for the product. Rating: 5/5,2023-01-20,True,18
349,233.0,1930,3088,4,Love it!,This is a sample review text for the product. Rating: 4/5,2023-12-19,True,33
350,47.0,712,6012,3,Exceeded expectations,This is a sample review text for the product. Rating: 3/5,2023-04-05,True,6
351,14.0,1036,7795,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2023-01-29,True,45
352,292.0,629,1760,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2024-06-03,True,49
353,349.0,297,5829,5,Just okay,This is a sample review text for the product. Rating: 5/5,2023-11-16,True,10
354,231.0,1365,4641,3,Exceeded expectations,This is a sample review text for the product. Rating: 3/5,2024-06-15,True,33
355,142.0,1096,6453,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2024-04-15,True,23
356,166.0,1608,4320,4,Highly recommend,This is a sample review text for the product. Rating: 4/5,2023-02-12,True,21
357,442.0,293,359,4,Not bad,This is a sample review text for the product. Rating: 4/5,2024-12-22,True,19
358,367.0,1391,5079,2,Highly recommend,This is a sample review text for the product. Rating: 2/5,2023-10-25,True,24
359,359.0,1240,583,4,Brilliant!,This is a sample review text for the product. Rating: 4/5,2023-07-21,True,33
360,392.0,1830,3392,5,Love it!,This is a sample review text for the product. Rating: 5/5,2024-01-15,True,48
361,3.0,382,7079,2,Amazing purchase,This is a sample review text for the product. Rating: 2/5,2023-08-14,True,30
362,445.0,1950,5781,4,Brilliant!,This is a sample review text for the product. Rating: 4/5,2024-12-03,True,32
363,338.0,392,2374,4,Amazing purchase,This is a sample review text for the product. Rating: 4/5,2023-09-29,True,35
364,433.0,1489,692,3,Not bad,This is a sample review text for the product. Rating: 3/5,2024-07-26,True,2
365,166.0,1167,2433,4,Love it!,This is a sample review text for the product. Rating: 4/5,2024-10-15,True,32
366,349.0,222,1769,5,Good value for money,This is a sample review text for the product. Rating: 5/5,2024-02-14,True,25
367,248.0,1866,6934,3,Amazing purchase,This is a sample review text for the product. Rating: 3/5,2023-05-04,True,18
368,468.0,1291,6571,3,Amazing purchase,This is a sample review text for the product. Rating: 3/5,2024-10-15,True,36
369,67.0,443,6265,4,Great product!,This is a sample review text for the product. Rating: 4/5,2024-11-25,True,30
370,17.0,1869,5122,4,Disappointed,This is a sample review text for the product. Rating: 4/5,2023-10-02,True,39
371,230.0,1455,1431,3,Terrible quality,This is a sample review text for the product. Rating: 3/5,2024-06-16,True,35
372,45.0,738,2141,5,Great product!,This is a sample review text for the product. Rating: 5/5,2023-09-18,True,38
373,404.0,988,5747,5,Just okay,This is a sample review text for the product. Rating: 5/5,2024-08-02,True,41
374,165.0,816,2031,2,Great product!,This is a sample review text for the product. Rating: 2/5,2024-06-16,True,21
375,219.0,95,7678,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2024-10-25,True,39
376,346.0,1238,4700,5,Great product!,This is a sample review text for the product. Rating: 5/5,2023-06-17,True,8
377,60.0,1251,4577,3,Highly recommend,This is a sample review text for the product. Rating: 3/5,2024-12-24,True,39
378,126.0,137,6174,4,Love it!,This is a sample review text for the product. Rating: 4/5,2023-09-28,True,13
379,46.0,17,1646,5,Highly recommend,This is a sample review text for the product. Rating: 5/5,2024-08-14,True,9
380,201.0,1380,3603,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2023-11-09,True,26
381,148.0,1972,4378,3,Could be better,This is a sample review text for the product. Rating: 3/5,2023-08-19,True,23
382,192.0,255,6845,4,Good value for money,This is a sample review text for the product. Rating: 4/5,2023-05-21,True,10
383,372.0,1063,897,4,Good value for money,This is a sample review text for the product. Rating: 4/5,2024-06-06,True,26
384,139.0,403,7122,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2024-09-07,True,39
385,320.0,762,4297,3,Amazing purchase,This is a sample review text for the product. Rating: 3/5,2023-08-17,True,36
386,13.0,1140,1172,4,Could be better,This is a sample review text for the product. Rating: 4/5,2024-12-20,True,38
387,105.0,1819,7154,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2024-05-26,True,31
388,37.0,506,998,4,Just okay,This is a sample review text for the product. Rating: 4/5,2024-10-14,True,45
389,466.0,1769,2270,5,Highly recommend,This is a sample review text for the product. Rating: 5/5,2024-03-02,True,10
390,289.0,1994,727,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2023-11-05,True,4
391,450.0,1090,1799,3,Could be better,This is a sample review text for the product. Rating: 3/5,2024-09-21,True,41
392,73.0,842,2930,5,Good value for money,This is a sample review text for the product. Rating: 5/5,2024-07-06,True,1
393,420.0,1795,3965,4,Good value for money,This is a sample review text for the product. Rating: 4/5,2023-05-28,True,12
394,194.0,1347,4497,5,Excellent quality,This is a sample review text for the product. Rating: 5/5,2024-01-20,True,17
395,446.0,496,6021,4,Waste of money,This is a sample review text for the product. Rating: 4/5,2024-05-06,True,32
396,346.0,695,756,5,Terrible quality,This is a sample review text for the product. Rating: 5/5,2023-08-17,True,6
397,274.0,1486,6601,4,Perfect!,This is a sample review text for the product. Rating: 4/5,2024-01-08,True,23
398,148.0,29,3507,4,Excellent quality,This is a sample review text for the product. Rating: 4/5,2024-07-21,True,35
399,313.0,516,7195,4,Terrible quality,This is a sample review text for the product. Rating: 4/5,2024-10-12,True,38
400,31.0,1589,4907,5,Perfect!,This is a sample review text for the product. Rating: 5/5,2024-12-04,True,25
